,Elec_Siem,Heat_Siem,Elec_CZ,scSi_CZ,RT_movpe,P_movpe_tool,Zeol_scrub,Cu_zeol,Cu_rec,pi_NPsynthCu,bin_NPsynthCu,pi_NPsynthAg,bin_NPsynthAg,pi_CuSint,bin_CuSint,pi_AgSint,bin_AgSint,pi_FM,bin_FM,Al_panel,Glass_panel,Elec_panel,Eff_PV,PR_PV,LT
30,40.13063384,68.50609964,64.02792567,0.42549181,2.389415372,109.7234027,5.576234199,0.42421316,1,0.735499025,1,0.685541071,1,0,0,0.719574456,1,0.881273424,1,1.730980735,6.111849259,12.23062576,0.288242817,0.843791771,28.85104298
31,36.85024894,58.69111474,64.50749829,0.496551319,1.976335758,108.8371249,5.636724921,0.423694097,0,0.700967889,0,0.774784187,0,0,0,0.106748906,0,0.599805226,1,1.841188849,6.825134101,13.65267675,0.296320078,0.839391364,32.59116977
32,37.84623068,62.19981763,46.75681558,0.637549422,2.546916004,74.20756854,6.484223191,0.43718153,1,0.620660139,0,0.68487982,0,0,0,0.194772354,0,0.890839213,1,1.605238759,7.365508434,13.27567349,0.273001114,0.828479733,41.92447984
33,43.06729461,72.28055833,45.74440705,0.613106159,2.26042226,87.7238809,4.641347409,0.285129663,1,0.681174137,1,0.621299251,1,0,0,0.763735817,1,0.358614283,1,1.831544482,5.703162592,12.81847631,0.271626541,0.875667405,29.32556404
34,44.23783904,71.86874459,63.96778597,0.534638438,1.5320852,68.464459,5.791953188,0.356329804,1,0.611383592,1,0.587830929,1,0,0,0.716857814,0,0.838708266,1,1.872999981,7.072405418,13.82004963,0.280695304,0.860150565,25.89862239
35,41.49086473,60.85733218,52.00423519,0.547700949,2.09380383,66.60309286,5.042728795,0.239315541,1,0.78382916,1,0.685098237,1,0,0,0.926027144,1,0.761347809,1,1.881678158,6.346709927,15.2027483,0.274782156,0.839618968,32.43309652
36,38.80335329,63.35433551,61.83832354,0.520837643,2.073999298,92.49681134,5.568878943,0.348568603,1,0.576185553,0,0.766802512,0,0,0,0.483085225,1,0.360726019,0,1.903735141,6.001673162,14.94673176,0.270535196,0.838201191,23.98631804
37,36.11839546,67.10197228,44.36909919,0.650768977,2.286269213,33.43987116,7.579498798,0.315240254,0,0.694669306,1,0.602226773,0,0,0,0.197095894,0,0.947939954,1,1.713142493,7.022710537,12.99027492,0.256116621,0.854369197,25.4581981
38,40.45724857,71.32495643,44.00683543,0.583050791,2.173432785,15.94021812,5.189612699,0.355730766,0,0.57477761,1,0.658157963,0,0,0,0.80214986,1,0.533185055,0,1.695799833,5.916381761,13.54440688,0.272853536,0.895797255,43.15926664
39,40.70760983,68.09075863,46.63599115,0.645462684,2.402387291,42.08539679,6.407044017,0.411987744,0,0.678226147,1,0.755072233,1,0,0,0.117108144,0,0.732188009,1,1.827662117,5.4258298,12.42336133,0.265046129,0.840539207,32.70231118
40,34.12809769,62.5565706,45.25436904,0.554346411,2.458619305,117.3377711,7.485715607,0.365353504,0,0.67787376,1,0.680544401,0,0,0,0.255910374,0,0.686091867,0,1.704556093,5.712376546,12.37165691,0.280195435,0.87350533,33.73952205
41,35.96047113,64.02706768,44.42303604,0.558627902,2.564081475,17.78274931,5.679827008,0.263629144,0,0.741658523,0,0.606675343,0,0,0,0.897412106,0,0.718372716,0,1.924023162,5.682183714,12.61070583,0.297129562,0.862848445,27.41248049
42,34.45175712,58.30684313,52.84084157,0.713878629,2.496934495,81.31987967,6.639576719,0.261285715,0,0.586150015,1,0.624592229,0,0,0,0.177372384,0,0.938463974,1,1.891851849,7.285316887,14.34777344,0.274137121,0.831192751,29.30946298
43,39.76715754,72.61230781,50.01005923,0.712597452,2.072180135,57.9485042,4.9558441,0.264231306,0,0.648632691,1,0.661672471,0,0,0,0.629516185,1,0.672059144,0,1.891679886,6.759386808,13.72906357,0.294072898,0.850156424,26.58535843
44,40.53488092,64.54611311,56.19579771,0.687907123,1.918222949,108.2678637,6.117134742,0.30364655,1,0.658683237,1,0.727492575,1,0,0,0.220825962,0,0.754350817,1,1.866101644,5.513667813,12.74743116,0.28474537,0.859652621,23.55201815
45,38.86665485,62.45793923,65.04859038,0.602029845,1.218873899,116.77672,4.838511493,0.395536975,0,0.684926458,1,0.702661827,1,0,0,0.596942104,0,0.823672623,1,1.832655633,5.346729355,14.10671427,0.289483877,0.831181488,34.75814505
46,34.98416183,57.93474751,48.11427296,0.717363023,2.338335218,54.79885807,7.198461294,0.305456,0,0.640832535,1,0.566269089,0,0,0,0.601784678,0,0.740444234,1,1.738235361,5.553431116,15.12895224,0.280806416,0.852535571,28.40803356
47,43.07178487,65.50926578,68.96432041,0.561652338,2.188598739,108.5120948,5.134292149,0.305414968,0,0.703562169,0,0.685980135,1,0,0,0.349926889,1,0.559868571,0,1.86234459,5.907624064,12.75901769,0.29264165,0.851520363,28.51186844
48,43.55055012,59.70450516,61.10253475,0.516657846,2.150188884,85.70535812,6.311344207,0.404006889,0,0.657623905,1,0.661598891,0,0,0,0.012489181,0,0.788081541,1,1.940504284,7.409393771,14.40268419,0.285670737,0.846115978,31.62460577
49,43.74580721,63.30828602,49.88525899,0.693076182,2.246988701,95.64711557,4.046219698,0.327020134,1,0.773524991,0,0.726286204,1,0,0,0.008934194,0,0.610424414,0,1.604131115,6.993708792,14.40182659,0.266215741,0.836299016,37.66312684
50,37.78489563,68.61783769,51.68510346,0.668222449,2.481598986,14.93361717,6.693861007,0.308972351,1,0.683155582,0,0.721624449,1,0,0,0.62629764,1,0.844149575,0,1.939414262,6.760463106,14.7810428,0.280542012,0.84598732,31.68260573
51,43.28469225,67.15750528,65.89238735,0.467922724,2.182338287,21.47173067,6.887374075,0.285948067,1,0.613192407,1,0.677007954,1,0,0,0.123410599,0,0.826516563,0,1.940552662,7.29992775,14.40156842,0.292479418,0.851980624,31.65959314
52,44.12027414,63.73789965,54.57552752,0.649811251,2.502106274,85.38267304,6.953177161,0.45885297,1,0.667749293,0,0.673331644,1,0,0,0.222481915,0,0.433646311,1,1.953034845,5.179043512,12.60209588,0.285930359,0.871969727,24.27071891
53,41.81197662,63.06410425,53.52102836,0.656093997,2.397514698,44.64813827,5.11101556,0.315519258,1,0.739095835,0,0.632644004,0,0,0,0.079921101,0,0.674241832,1,1.714805601,7.150486454,13.54688566,0.266725564,0.820871635,26.58307416
54,38.86473442,59.7153538,64.53346643,0.602314312,2.568942874,113.838178,5.50475015,0.332921503,0,0.715154261,1,0.647991952,1,0,0,0.394140444,0,0.633601053,0,1.667537813,6.861162012,14.44438125,0.291511222,0.827925391,28.77497616
55,34.78111458,57.86433457,43.7416364,0.556276259,2.583875002,93.89569185,7.203944816,0.500015201,1,0.638620128,1,0.666094223,1,0,0,0.535039664,0,0.629403531,0,1.951026936,6.204803482,14.41173509,0.266074075,0.855151107,27.00962969
56,38.4782437,65.2625758,62.60890497,0.478485672,2.11472895,30.99621829,6.897457335,0.390798759,1,0.701861246,0,0.651829859,1,0,0,0.834700683,1,0.966827549,1,1.878885141,6.500019588,14.23537116,0.274077776,0.858417346,41.01846714
57,35.67403601,57.73555768,51.99688682,0.647235754,2.223819848,96.66933164,7.094998935,0.282485409,1,0.682548977,0,0.671321749,1,0,0,0.721677484,1,0.722197431,1,1.986159842,7.314108253,14.76376396,0.303137775,0.86439253,25.94336185
58,40.2965965,73.71071736,56.4515477,0.623315952,2.489640727,111.993743,4.194619903,0.360469901,0,0.67054922,1,0.553820337,1,0,0,0.193013026,0,0.762428061,1,1.956309238,7.324808666,14.05927999,0.288118701,0.844712009,36.80624771
59,41.35999348,66.42252572,51.8802119,0.586418433,2.464555277,40.25987654,5.574485202,0.521568177,0,0.659486683,1,0.789036711,1,0,0,0.13710406,1,0.600399752,1,1.616306549,6.82378913,13.4479867,0.290356438,0.845266597,27.42990818
60,39.44373197,72.46446952,61.31325138,0.629979425,2.161228109,76.25318242,2.695787252,0.489910636,1,0.673448816,0,0.682882201,1,0,0,0.662543173,0,0.786668945,1,1.786312762,5.727277483,13.13681449,0.269856038,0.872263908,30.92868089
61,42.56991709,62.06062041,65.7338773,0.506766333,2.33730035,75.63351695,7.088758104,0.413376581,1,0.590436119,1,0.763703679,1,0,0,0.831788787,1,0.681758281,0,1.803097288,6.673276726,13.89565348,0.276675227,0.847379773,33.18990986
62,43.93540184,57.49339071,68.633299,0.619201357,1.800338406,56.35145311,4.445000865,0.270970714,1,0.723178184,0,0.65896971,1,0,0,0.452745208,1,0.836997941,0,1.69151545,6.845313695,13.71015978,0.286865197,0.870038935,38.35235601
63,41.30707314,63.76771775,47.66188082,0.680557992,2.446752587,101.0687192,6.568757368,0.383293323,1,0.726433151,1,0.707235439,1,0,0,0.94384682,1,0.619297101,1,1.728457578,7.290272618,13.16636243,0.284880804,0.878681593,26.12623811
64,40.85354895,57.64132127,62.53636986,0.614783586,2.028165863,52.02105037,3.510797508,0.29961757,0,0.639254531,0,0.712531307,0,0,0,0.530565329,1,0.840426279,0,1.66963921,5.817837343,15.10549168,0.27495203,0.867050763,30.02346546
65,42.11964114,73.25080069,67.69256883,0.485311598,2.346074123,35.5497358,4.922065232,0.37717278,0,0.688266948,0,0.709994469,0,0,0,0.228688575,0,0.809777311,1,1.705560408,6.557088925,14.60541063,0.267763967,0.853323287,23.47686546
66,43.18864809,67.0226506,55.98793578,0.469188697,2.17373537,118.369383,6.487553773,0.229302748,1,0.720531029,1,0.679658593,1,0,0,0.004717499,0,0.802652916,1,1.718244877,5.740408513,12.81538935,0.260997794,0.870882454,29.31741775
67,36.80030697,67.7688679,51.57039854,0.649064772,2.598235016,112.1107551,6.570764091,0.299123503,0,0.706060394,1,0.692709962,0,0,0,0.506252544,0,0.634429508,1,1.713867019,6.243687817,12.65910304,0.289052932,0.830407054,38.81658614
68,42.25348759,69.23265501,68.61820648,0.541052615,2.416378879,80.87075359,5.629881747,0.283328102,0,0.702288611,1,0.681250487,1,0,0,0.797308742,1,0.5983225,0,1.892666856,6.07708091,12.66413792,0.277864072,0.849009487,23.1943018
69,42.00842785,60.55419242,48.86276202,0.527486685,2.412937424,9.385176131,4.194112685,0.244811037,0,0.707595899,0,0.698047889,0,0,0,0.032792433,0,0.892401719,1,1.935821472,7.054601279,13.43397229,0.283274378,0.872120871,27.23081496
70,41.69177371,64.82056723,64.67112843,0.591100323,2.408297164,19.14626589,6.897826313,0.277518556,0,0.668334505,1,0.755401589,1,0,0,0.154066783,0,0.577002485,0,1.874030143,5.125111082,13.71167916,0.298073774,0.820012333,28.32362321
71,38.64249815,64.89414006,55.91874413,0.646041671,2.257520018,86.45359304,5.714875533,0.331443854,1,0.722991169,0,0.638909062,0,0,0,0.219268866,0,0.72392608,1,1.811529688,6.034206959,13.99959745,0.277408178,0.833850103,36.89706799
72,41.04976286,59.56048864,46.36503138,0.663375823,2.356464808,50.28927736,4.928950724,0.38167252,1,0.755432345,1,0.705410767,0,0,0,0.36332943,1,0.812667298,1,1.704067654,5.925069172,15.14732487,0.285143846,0.8456604,21.24456801
73,37.9159386,57.99370761,43.72924153,0.662854441,2.578690021,36.25218392,7.16900426,0.261134184,1,0.604730214,0,0.618421082,0,0,0,0.729081275,1,0.76971514,0,1.822952371,6.630093099,12.7262881,0.28267285,0.83461943,27.24747493
74,42.89955834,62.07815065,45.89913261,0.530926372,1.933354601,76.36055456,5.829563038,0.292549234,0,0.667587685,1,0.697715436,1,0,0,0.398530785,0,0.783024034,0,1.604323755,7.016273576,13.94806131,0.279496915,0.87176014,28.67846605
75,34.4261573,62.45706042,63.95499358,0.455935148,2.386212303,58.63862746,7.506742377,0.400370114,1,0.693886079,1,0.667177671,1,0,0,0.578966537,1,0.678105498,1,1.970287588,5.522044501,13.55434121,0.29842469,0.872555779,37.33116631
76,36.90280023,62.42532472,44.86908908,0.626855394,2.12435842,109.2375671,7.458656287,0.41262427,1,0.754731639,1,0.738903903,1,0,0,0.858195996,1,0.551143493,1,1.752344288,6.713786251,14.29454263,0.263640192,0.821172213,38.61985555
77,35.07213533,57.2843445,46.75444769,0.593417816,1.875376124,56.33009798,7.104085575,0.355670467,0,0.66323961,1,0.774875332,1,0,0,0.853042786,1,0.585639421,0,1.651458738,6.428201005,14.35121294,0.274875642,0.883637386,33.54181267
78,39.56834219,59.49749556,47.18740684,0.700689435,2.286561566,87.8955628,6.167371717,0.390582521,1,0.743453962,0,0.72476404,0,0,0,0.706263199,1,0.886501935,1,1.64710024,5.794191726,14.09561958,0.283101878,0.847229475,32.96882419
79,38.1758717,69.90108441,44.25750128,0.629300304,2.465664566,112.7085647,7.116627053,0.378351653,0,0.687930336,1,0.737374918,0,0,0,0.346856728,0,0.808536287,1,1.921822306,6.993135803,12.39275379,0.275578477,0.867330516,34.25364952
80,44.02611742,66.66057175,60.80550755,0.439491916,1.545567635,118.4174342,4.793839947,0.284894851,0,0.617727187,1,0.765346274,1,0,0,0.897709897,1,0.60801635,1,1.667182844,7.028109251,15.14512341,0.2783711,0.838742834,33.95165642
81,36.38167527,64.56858681,45.79167484,0.662613983,2.388100338,63.01610348,6.820913929,0.358551539,0,0.767797018,0,0.729969331,1,0,0,0.044296007,0,0.701659634,0,1.951758611,6.815547161,12.27950273,0.275431511,0.824672439,25.55934377
82,39.21124595,58.93384634,44.75965926,0.616336861,2.159187171,22.0643509,3.437869119,0.391232287,1,0.659993761,0,0.683624812,0,0,0,0.725223788,1,0.827508887,1,1.613840471,5.513864113,14.1565291,0.272192084,0.838626498,25.30611447
83,40.28509259,68.36065799,61.88743531,0.59934644,2.091586225,79.75945777,4.050941263,0.315251408,0,0.623580637,0,0.704335633,1,0,0,0.801512086,0,0.953394487,1,1.902562951,6.360397422,14.19885421,0.302593915,0.870048621,33.93886016
84,41.60246343,67.21866785,68.18337216,0.661423961,2.251973767,93.58295143,6.718967932,0.310673504,0,0.761671378,0,0.682513738,1,0,0,0.995183661,1,0.858547925,1,1.775007953,6.466304202,14.50828883,0.276735864,0.860100999,27.95149564
85,35.06444374,60.25315942,59.48731645,0.622290069,1.857824989,108.2382373,5.228134757,0.261571242,0,0.682858257,0,0.715995936,1,0,0,0.283727232,1,0.700709707,1,1.806522699,6.895187327,14.5409184,0.27638233,0.88705278,28.33897011
86,36.31880819,59.30755196,68.01734647,0.569912784,2.243374387,112.0614204,6.761476775,0.228084604,1,0.617374431,0,0.695979067,1,0,0,0.584540551,0,0.504415893,0,1.803981601,6.664953972,14.656235,0.304903181,0.839825973,36.19799184
87,39.87119122,72.76066678,62.12076694,0.501826532,2.265425833,99.41627252,6.995564084,0.297963907,1,0.689206057,1,0.738555872,1,0,0,0.539551664,0,0.379121055,0,1.671280779,6.54631568,14.12926945,0.294998174,0.854902508,31.11344572
88,38.44283142,57.73023559,63.81110827,0.671811837,1.582681089,89.29682327,3.421100677,0.212281511,1,0.763279693,0,0.734174672,1,0,0,0.523349942,1,0.59365395,1,1.816316213,6.322208815,15.00484666,0.292806306,0.866375143,39.61430999
89,42.16127371,71.43947396,59.5761505,0.546602261,2.55643969,99.0338497,7.636361883,0.365610173,0,0.656161978,0,0.710496039,0,0,0,0.251209164,0,0.552463016,1,1.950059204,6.000145268,14.64432471,0.267918092,0.895267184,26.87157993
90,38.51793532,65.29342967,60.65534979,0.625873184,1.453185568,80.76058689,7.28606202,0.276072385,1,0.684099444,1,0.680345105,0,0,0,0.711698874,1,0.903996068,1,1.815508737,5.155041893,13.96794539,0.279007399,0.837225404,42.56693567
91,42.22022112,58.53993742,57.85812651,0.467246701,2.125640286,83.10790514,6.518165193,0.285494411,1,0.740510019,1,0.661119234,0,0,0,0.986659778,1,0.542005629,1,1.932561951,5.960200092,12.54284215,0.267993639,0.864412259,31.76138151
92,34.56982641,58.46810789,61.0431683,0.60801103,2.27706403,105.1499024,5.406010322,0.315892305,1,0.720995072,1,0.68854863,0,0,0,0.265163318,1,0.702513295,1,1.623381123,7.010767804,12.64432879,0.282302691,0.83129245,26.5041982
93,34.46036125,57.98004428,43.45676623,0.667549075,1.775617249,72.46556204,5.593080631,0.31035236,1,0.64782179,1,0.733820428,1,0,0,0.377135071,0,0.885967105,1,1.687475473,6.78897163,15.14903428,0.263715667,0.833533901,28.13428167
94,36.70484585,72.68010713,59.33241932,0.554008441,2.117182894,79.56961328,5.803032277,0.47595571,0,0.619426449,0,0.68609183,1,0,0,0.524175321,1,0.730457556,1,1.785585598,7.259523177,13.01552362,0.28861923,0.856616734,29.34391153
95,36.0143372,73.06329166,63.1037748,0.650788616,2.422291253,73.68290762,7.32901878,0.382706451,1,0.59649748,0,0.68673721,0,0,0,0.082773173,0,0.64075892,0,1.708168277,6.536897576,12.4126845,0.276919621,0.832649117,26.86172831
96,40.96766869,58.29727493,66.48507117,0.643052233,1.537405741,112.4256156,7.640198067,0.535396916,0,0.72527956,1,0.613861453,0,0,0,0.694655048,0,0.803258523,1,1.796983749,6.744759506,14.85073567,0.304575093,0.86896042,23.8690331
97,41.39392701,69.81548534,63.15886212,0.556720269,1.900740704,67.20794665,7.299846897,0.305627009,0,0.731306148,1,0.734855486,1,0,0,0.475898892,1,0.786401477,1,1.954818936,5.529646269,15.09463209,0.277684348,0.852064918,28.22379372
98,38.47936502,61.50477631,47.9142742,0.699077941,2.006840594,30.75845659,6.572069278,0.313248321,0,0.74225808,0,0.627714096,1,0,0,0.683034732,0,0.608928164,1,1.88625392,5.572854418,12.85996063,0.266999821,0.869380009,22.75228886
99,40.96169039,65.77207421,46.44611104,0.576383521,2.582889183,106.1779273,4.381028543,0.262680503,0,0.646739484,0,0.683800431,1,0,0,0.94939053,1,0.963314334,1,1.961236561,6.235733078,12.27008628,0.254671814,0.872613604,36.65139698
100,42.57066031,73.67778614,54.33859455,0.576036748,2.447541065,29.16350684,6.797138303,0.611763503,0,0.701356961,1,0.608457457,1,0,0,0.626628564,0,0.701614194,1,1.760925656,6.883430492,14.37491966,0.281590712,0.858311461,24.91221633
101,40.95902211,58.54774898,61.30187697,0.565787283,2.349702235,51.56043155,5.80720019,0.344015689,0,0.611441778,1,0.669120386,0,0,0,0.58814551,1,0.661153731,1,1.831358612,6.688244655,15.14117186,0.280438275,0.848591003,27.3854634
102,44.04623889,68.15334182,56.33423815,0.575824949,2.475197795,93.67383531,3.740970167,0.269809552,1,0.618498498,1,0.705911222,1,0,0,0.638262761,0,0.826542327,1,1.651362984,7.393033466,12.7315675,0.28311955,0.85870051,27.7701156
103,43.68505796,70.34828222,64.03940295,0.626043307,2.420793231,64.34619591,6.101879757,0.495523236,1,0.718825734,1,0.673156785,1,0,0,0.916901726,1,0.490091596,0,1.8630901,5.933964426,14.81259733,0.300427164,0.858107594,25.22255086
104,42.71140135,70.27961137,61.33232074,0.652176733,2.474374239,23.97483066,3.842259465,0.236626094,0,0.710719152,0,0.654941882,0,0,0,0.042200982,0,0.602746236,1,1.970213883,6.260542125,14.32967843,0.300919331,0.841258273,17.08539717
105,36.2501398,63.97361325,58.88539345,0.519064818,2.240759659,31.58892582,7.015090351,0.29525788,1,0.73161794,1,0.666699558,1,0,0,0.855648109,1,0.56197667,1,1.716068154,6.63932401,14.44160444,0.300612846,0.833543863,33.76241083
106,39.1960254,60.970309,48.80820984,0.623879558,2.596072526,95.03954242,4.337696562,0.241245494,0,0.746301069,1,0.656636154,0,0,0,0.539943019,1,0.535637624,1,1.677738223,7.230165892,14.06249382,0.298585828,0.85668728,37.31064886
107,43.14097802,68.56444964,55.85600848,0.518468399,2.392719113,66.83204341,6.437367273,0.352579028,0,0.613368542,1,0.703803103,1,0,0,0.095879781,0,0.509495658,0,1.682689124,6.105880025,13.33598922,0.286157632,0.869964977,27.82607833
108,38.76073252,57.33743218,56.32615946,0.536325542,1.952929766,79.1640539,7.267162672,0.546544491,1,0.58828041,1,0.7385444,1,0,0,0.517547939,1,0.774535641,1,1.776350884,7.43049737,13.403126,0.285636477,0.828152613,28.65637498
109,37.2219675,60.46135444,47.36947854,0.570530686,2.378237946,77.91958022,4.546584456,0.324319048,0,0.7213638,1,0.68773422,1,0,0,0.702277668,1,0.731396455,0,1.736488233,5.726708135,14.57070831,0.293743333,0.873344063,34.6615219
