,Elec_Siem,Heat_Siem,Elec_CZ,scSi_CZ,RT_movpe,P_movpe_tool,Zeol_scrub,Cu_zeol,Cu_rec,pi_NPsynthCu,bin_NPsynthCu,pi_NPsynthAg,bin_NPsynthAg,pi_CuSint,bin_CuSint,pi_AgSint,bin_AgSint,pi_FM,bin_FM,Al_panel,Glass_panel,Elec_panel,Eff_PV,PR_PV,LT
11,119.0921021,162.7438387,90.77660338,0.958676024,3.274872308,425.6516781,5.543872728,0.394728308,0,0.76171134,1,0.575829909,0,0.193138186,0,0.121291176,0,0.788260837,1,1.803795215,8.275451147,4.177349701,0.26384619,0.85627301,34.87795145
12,152.8027956,215.9208112,93.23199599,0.950899498,3.372305996,499.1664727,5.797646802,0.378498167,1,0.638270322,0,0.631666728,1,0.195119279,0,0.472582601,0,0.269606498,0,2.386657824,9.610060962,5.171461427,0.28179028,0.8645364,33.75448405
13,82.03732054,224.0823963,78.52342141,1.022533258,2.987238155,387.3908347,4.685137338,0.475741959,0,0.684399206,1,0.693442386,1,0.263501081,0,0.301228015,0,0.603869783,1,2.598476279,9.431092851,3.817394932,0.272317066,0.850244366,28.70413728
14,102.5461049,257.0525467,92.1576752,1.355525006,3.342894316,333.9877926,7.175116729,0.311100678,1,0.707630181,1,0.753017176,0,0.208157862,0,0.931908112,1,0.478734588,0,3.33546197,10.55313194,6.108473914,0.27154171,0.83911695,28.83601033
15,124.6257775,179.8602685,98.49308239,1.516615418,3.38717228,185.5597474,5.554113075,0.236069545,0,0.663960568,0,0.596724369,0,0.203468182,0,0.160413196,1,0.678187276,0,2.460162225,8.458090138,4.006781109,0.272286747,0.852441265,24.74875933
16,124.631344,256.6390876,67.08351104,1.085446228,3.314021168,456.3790687,4.059067494,0.331042858,0,0.638342501,1,0.716016125,1,0.210148317,0,0.893892727,1,0.58759035,0,3.075057022,9.835142744,5.509585079,0.28303254,0.865094894,31.92254218
17,79.6644833,137.6644529,69.58331779,1.424262544,2.444101007,462.5094633,6.454105577,0.281459922,1,0.667846716,0,0.655330313,1,0.230019597,1,0.918004543,1,0.680810846,1,3.523819481,12.001601,4.788763024,0.301615727,0.887209955,34.32254209
18,118.723642,163.9280389,102.6916506,1.138194882,2.311795543,242.5261126,7.250475821,0.414622746,0,0.639110673,0,0.631330109,1,0.191836236,0,0.0189433,0,0.449509435,0,1.677844124,9.298929849,4.226458329,0.279347552,0.845240825,30.4680265
19,99.34567849,162.8838187,84.29240288,1.599452858,3.477894363,218.185193,5.842236666,0.497262219,0,0.637389507,0,0.613773693,1,0.178988014,1,0.244120409,1,0.34627381,1,2.108868677,12.07650754,3.222173598,0.265964903,0.8850209,27.99497439
20,107.9293497,168.0260214,98.18319185,1.145172205,3.06340472,465.2278459,5.744890895,0.300505352,1,0.741756906,1,0.761058165,0,0.212229534,0,0.965816195,1,0.640134431,1,2.518418795,7.589335642,5.008878239,0.271585959,0.879237776,27.88508887
21,128.8623091,212.5551463,102.3642933,1.087988651,3.151296066,180.989369,6.782505953,0.28086108,0,0.766819969,0,0.706797283,1,0.243491302,0,0.967908062,1,0.767954167,1,3.053050105,9.5123843,3.915937307,0.293573988,0.866680331,35.62188509
22,106.7493089,141.7889264,55.33564106,1.2414836,3.022317727,434.0186898,6.13093142,0.220127073,0,0.760126156,1,0.589849558,0,0.239311743,0,0.766236289,1,0.587026846,0,2.331909576,12.55046252,4.585773046,0.27722963,0.875241245,34.98257784
23,131.96591,126.1881013,108.4225242,0.727980734,2.032996594,491.4530807,7.170396532,0.305337522,0,0.709546029,1,0.668941247,1,0.135109058,0,0.383991482,1,0.287944461,1,2.535025717,11.57874015,4.753199749,0.278426741,0.833510681,29.52253828
24,131.7915107,171.6560717,78.2728702,1.253808297,3.188128346,30.72541336,5.184385168,0.280514261,0,0.693573029,1,0.62012297,0,0.225773768,0,0.34635563,0,0.29178865,0,2.816264273,7.092871201,4.884799325,0.291517978,0.833534045,33.16921562
25,113.2460856,251.1983963,71.63334399,1.494133282,2.891728916,188.8079976,6.118911138,0.448094596,0,0.676630895,0,0.70845829,0,0.221233577,0,0.172365137,0,0.698117553,0,2.907557189,8.974116252,5.004425468,0.262777863,0.871552537,34.33171569
26,121.3134974,175.4704467,103.7770017,1.200235759,3.409235625,461.0551938,7.388676767,0.338241186,0,0.677941446,1,0.670520026,1,0.221864296,0,0.272122534,0,0.949347763,1,2.945200119,10.91699254,5.693652129,0.293731375,0.859243795,30.00628138
27,92.06551604,119.8068188,96.43360546,0.717545278,3.074201819,419.1145472,4.245686847,0.480936871,0,0.698187725,0,0.700541222,1,0.220282066,1,0.615121879,1,0.829751186,1,3.691010037,7.539677718,4.01920567,0.282824926,0.812078742,38.21555574
28,96.32740208,173.4451464,114.3654263,0.974582825,2.940562467,367.4446475,5.93014514,0.349660488,1,0.725543203,1,0.652264679,1,0.211909376,0,0.641789936,1,0.787159513,1,2.636184404,9.598623244,4.248187769,0.285138981,0.85349074,30.53506906
29,126.3874436,168.4928249,84.90165337,1.121961051,3.236638859,389.0017397,7.147189709,0.322365302,0,0.757744335,0,0.653576888,0,0.148249652,1,0.544271538,0,0.808481827,1,2.264898693,9.497872097,3.743270548,0.266498579,0.830723631,26.90674896
30,89.35410942,223.6924987,66.58538314,1.394885009,3.469411172,376.9847999,6.087016985,0.214170518,0,0.608744954,0,0.71037695,1,0.161070061,0,0.767647256,0,0.472507681,1,3.50718777,11.04042613,4.239743722,0.273543268,0.873151304,19.33055189
31,102.4597973,170.8737539,86.33090771,1.177384098,3.239737701,271.9746528,6.882105112,0.316040362,1,0.613060361,0,0.759305588,0,0.171054215,0,0.3998219,1,0.840300182,1,2.92269033,9.400385193,2.82931341,0.277420387,0.870961773,25.39327258
32,154.988542,189.3097255,86.48637787,1.048010224,3.164087282,453.8993569,7.557687648,0.335348182,1,0.680846303,0,0.714654461,1,0.185870263,0,0.22322715,0,0.838759461,1,2.737167889,9.081916132,6.262584299,0.297834614,0.858838561,24.1111843
33,94.25687847,229.2319647,82.67446351,0.984037014,3.336942121,441.3381766,6.591577916,0.377176226,0,0.674361141,1,0.734937223,1,0.235310756,0,0.959365823,1,0.751865737,1,3.16215354,11.14436782,6.962677621,0.284215131,0.838165138,28.90399176
34,129.085879,203.0816407,72.99396145,1.035185981,3.239379885,159.9126745,7.293492119,0.264488122,1,0.722559491,1,0.637952724,1,0.270816159,0,0.119383642,0,0.651260418,1,3.077272015,8.011745636,4.757282653,0.295101133,0.821639835,22.59893309
35,133.1590207,183.6351686,99.26805274,1.389670731,3.102977396,482.7272828,6.690713228,0.432424723,0,0.637941747,1,0.72486335,1,0.271238344,0,0.262205503,0,0.614219192,1,2.771582983,10.17145074,4.113344608,0.271744949,0.861005468,22.34707264
36,87.03376165,213.8538301,110.8373505,0.932809538,3.400461603,248.568987,7.606303369,0.492515457,1,0.767079813,1,0.742918628,1,0.232855845,0,0.501131654,1,0.462207787,0,3.668315559,11.77866636,7.278159378,0.29545854,0.817512294,33.47438126
37,109.0800994,163.6774133,115.9416883,1.126736942,2.539857345,385.9736975,4.035253718,0.299246452,0,0.581927982,0,0.71877176,1,0.236110852,0,0.833921524,1,0.704706226,1,2.067917256,8.724922951,5.350520793,0.291905931,0.861548784,27.69047171
38,107.450882,162.4624806,98.28522744,1.313437606,3.315957045,462.5005757,5.889758352,0.252331919,1,0.655087692,1,0.663224804,0,0.204019293,0,0.519737627,1,0.382267995,1,2.373289397,8.193056375,3.871920344,0.282855213,0.845062826,36.79869607
39,121.8638777,144.5258527,51.87569773,1.292589,3.471199344,160.2067907,3.608824707,0.220743303,1,0.636332777,0,0.68890088,1,0.267786862,0,0.107631365,0,0.828720313,1,1.8751281,7.958218047,2.667347838,0.25713944,0.867405247,28.57815895
40,90.32821651,193.4320023,66.66782088,1.469472975,2.280271392,420.502747,6.624427319,0.482321953,1,0.61047928,0,0.605736691,0,0.230170205,0,0.196498462,0,0.785536385,1,2.450730582,12.83539619,5.071786467,0.284764419,0.873887581,27.62096093
41,146.4880062,245.9585548,109.5306405,1.005393958,3.396635495,25.74119198,4.720969247,0.461719289,1,0.63144338,1,0.650147481,1,0.155677707,0,0.057351446,1,0.923944557,1,2.419792553,10.84565059,7.83268938,0.283315984,0.848967231,25.72129843
42,110.3628259,200.4586094,99.67603188,0.818845537,2.875835374,493.9936753,4.95340011,0.269892015,1,0.610312849,0,0.604191583,0,0.231930784,0,0.544597308,1,0.66688861,1,2.213681391,12.55721622,5.462957217,0.269340607,0.811766311,36.92611994
43,154.5039485,232.7598757,115.751179,1.050937725,2.6525142,341.4030037,5.087644279,0.356034131,0,0.643331318,1,0.64408399,0,0.23224217,0,0.322341915,1,0.94673739,1,2.444900467,12.15636058,4.26273213,0.270656925,0.836416196,29.08304368
44,152.5806513,199.0656219,109.7137069,0.945903796,2.70537619,437.9134891,5.884657843,0.297899677,0,0.541877542,0,0.728510589,1,0.238027538,0,0.528167838,0,0.683335742,0,3.147181629,8.2776357,3.637522972,0.269949493,0.82403317,44.64241628
45,84.14615057,129.949622,67.97437058,1.246998517,2.62415472,318.9867079,5.939723159,0.285233711,0,0.705491137,1,0.712464755,0,0.219563931,0,0.607279205,1,0.988253903,1,1.944445149,8.412203479,3.021415583,0.283213803,0.864266556,29.70017245
46,143.9071199,147.6173145,82.21123691,1.049198295,2.63459512,227.6949327,7.525265973,0.415293856,1,0.710869807,1,0.731290209,1,0.132240108,1,0.793063269,1,0.562991117,0,3.072732149,6.50817218,4.981415053,0.264279933,0.873561685,26.49642134
47,104.2938223,186.2824185,107.7014727,0.844192437,3.460547211,286.2412801,7.087858629,0.45718187,1,0.575612698,0,0.601079924,0,0.191884236,0,0.587697679,1,0.878480697,1,3.037331392,6.521376257,4.752109141,0.281179933,0.845272816,25.15033741
48,130.7288132,200.5648902,94.94637786,0.847310152,3.066544902,379.6368313,6.937069333,0.453919643,0,0.581892512,1,0.670698645,1,0.203060084,0,0.085262003,1,0.726477116,1,2.338352034,14.11919321,5.252628165,0.294753121,0.845017143,20.76144944
49,107.1009824,174.9304062,84.03443265,1.222952809,2.810614044,330.0221385,6.678686244,0.278334888,1,0.623943696,1,0.710471858,1,0.137804328,0,0.647910672,1,0.747428989,1,2.784632656,7.918307053,4.611580406,0.297656419,0.851634225,38.28834002
50,87.48197968,143.6752746,88.72094713,1.117723921,1.683734871,480.4045139,3.972603739,0.483085372,0,0.627239651,1,0.775448778,1,0.204180678,0,0.517622453,1,0.769463238,0,2.410485283,6.179496796,4.702324895,0.266361844,0.860039811,31.71369443
51,73.07424601,183.9169552,114.9425077,1.137545351,2.81930088,422.3167099,6.330432925,0.285337748,0,0.659783766,0,0.69460578,1,0.158586937,1,0.03264844,0,0.636462437,1,3.331492226,11.44033299,6.123198021,0.295979937,0.864035725,25.25226009
52,144.6022575,167.6064304,81.53913515,1.739877518,2.782193715,433.2233566,6.8995492,0.402336953,1,0.720599836,1,0.579016356,1,0.198833205,0,0.243820136,0,0.547753393,0,3.362055897,12.80490071,5.985109689,0.275895208,0.831186787,29.46476445
53,80.72077339,132.1874701,97.20471449,0.929638714,3.30643624,114.3424098,4.652837483,0.31959868,0,0.681532193,1,0.617606961,0,0.175439644,0,0.762051783,1,0.673356177,0,2.222410057,15.13766263,4.749058103,0.276113194,0.833468013,34.84671166
54,109.3542248,218.8357682,63.38411574,0.812508333,1.952092275,364.8589944,5.115479425,0.222002738,1,0.649616341,1,0.694011152,1,0.271304024,0,0.395553954,0,0.572233821,1,2.858652292,10.30310453,4.14063449,0.269788481,0.876255421,30.26543761
55,96.43379522,190.3207073,83.51943112,1.176562318,3.163510892,419.0201153,4.369103249,0.315837956,1,0.71656261,0,0.761236904,1,0.197723267,0,0.585752243,0,0.262542533,0,2.417612172,7.491176255,5.070313463,0.282494674,0.876775257,31.57002813
56,90.05867995,173.8744561,87.01756411,0.833959638,2.731351464,451.5847665,6.676282892,0.311255558,0,0.649809169,1,0.682075369,1,0.181802975,0,0.233575362,1,0.728011179,1,2.619631846,8.980282225,5.017721341,0.285958907,0.864728676,36.47563349
57,153.5683091,201.0830518,65.0214243,1.150992447,2.443727016,17.40678425,6.134697009,0.357241824,0,0.751472077,1,0.69405697,0,0.22702693,0,0.440929019,0,0.70424568,0,2.599705383,12.59119217,4.978064925,0.278123949,0.841330843,24.09204325
58,113.6598078,227.6608034,75.44479932,1.568142405,3.328173397,484.6157723,5.017576582,0.477577465,0,0.701422205,1,0.579132324,1,0.23393326,0,0.237924553,0,0.797306062,1,2.44241947,9.260034365,3.494740039,0.280281821,0.827394216,36.34426456
59,148.1831377,176.6945544,105.9269849,0.922076683,1.131702624,323.6607905,5.472826995,0.498054543,0,0.734921634,1,0.765008738,0,0.243330125,1,0.666601446,1,0.905675435,1,2.977810377,10.37728227,3.429845458,0.272456329,0.829919915,31.95124443
60,121.5405002,190.5724037,89.69165958,0.908633214,3.489982148,455.0851051,6.586343544,0.304795831,0,0.674206782,0,0.708275455,0,0.173368975,0,0.833016832,1,0.854191333,1,2.153017286,11.55234518,5.878270719,0.296666986,0.829865659,25.47427258
61,106.3906531,177.5336735,101.0931963,0.906655378,2.349150189,472.6826071,6.783528974,0.376005062,1,0.697074319,0,0.687992398,0,0.245828101,0,0.884488979,1,0.660997462,1,2.636500139,10.07807639,4.421140573,0.285532653,0.831302856,31.04446467
62,118.6540345,161.8405367,70.06701944,0.825333449,3.487480596,223.2354846,4.204819172,0.448878854,0,0.744933522,0,0.672045101,1,0.232001339,0,0.260896074,1,0.563451254,1,2.590182903,8.656823786,3.967630536,0.266829778,0.84927308,26.5239288
63,128.0271896,193.940559,82.58162128,1.127236423,2.977844784,484.7651284,6.897958966,0.337945012,0,0.673657095,0,0.67614694,1,0.221484051,0,0.673003863,1,0.865810777,1,1.948217367,11.70904255,7.307733285,0.28754942,0.862390941,31.46405835
64,108.2485102,166.9493987,87.3924563,1.324873407,3.103391304,466.5995483,4.754293097,0.57952965,1,0.659907641,1,0.575520693,1,0.253881019,0,0.911357151,0,0.931355803,1,1.819395011,10.29679323,3.787478393,0.265984071,0.86872185,32.6335917
65,93.31020305,198.3221711,71.70520462,0.890854655,3.292121384,195.58789,6.984828381,0.54273851,1,0.685148965,0,0.699393009,1,0.157264179,0,0.401129752,0,0.62797785,1,4.407699021,8.307142183,6.980944628,0.289893049,0.857390831,26.16812995
66,85.59156127,186.7853708,79.86265538,0.953141309,3.434193725,503.2353794,4.496784126,0.395771149,0,0.689893612,1,0.730027409,0,0.267069959,0,0.429760754,0,0.945216555,1,2.832868704,9.768963747,3.994869149,0.276114624,0.826929156,32.30012653
67,99.51371551,319.8070445,103.7301151,0.849881692,3.398695381,392.5481807,5.878649636,0.367648467,0,0.749173954,1,0.542708865,1,0.216589932,1,0.006289603,0,0.711165327,1,2.368430157,8.498734492,4.658364872,0.282710019,0.857498094,27.49179191
68,128.5473175,177.8072903,114.5236432,1.176678927,2.925272639,136.8979234,6.987045382,0.353259849,1,0.669655774,0,0.687440437,1,0.186567758,0,0.903873929,1,0.80229489,1,2.75359023,7.983310251,4.691309749,0.293166662,0.868445271,43.73460077
69,84.88223142,225.8299852,79.03622121,0.869829342,2.594412547,53.07557079,3.355956713,0.361062005,0,0.589528997,1,0.726796706,1,0.20648881,1,0.031403682,0,0.691604263,0,2.416714707,11.48980459,4.565284686,0.27092696,0.831667714,31.80579649
70,117.6187113,202.753232,117.8504347,1.316688352,3.189402773,388.1361834,5.514049485,0.277841549,1,0.685145542,1,0.712005326,1,0.204383724,0,0.063621542,1,0.534882115,0,2.498014911,11.08239889,8.942086879,0.299095614,0.871485042,36.48346776
71,80.87057982,247.7928991,85.65302857,0.958030422,3.46377515,288.1345921,7.375127412,0.256967155,0,0.612156994,0,0.602112202,0,0.196977451,1,0.181320349,1,0.296205795,0,3.177922826,7.95462357,4.346269235,0.277802589,0.86104472,34.89375742
72,119.3373104,168.2144925,67.27499203,1.021120576,2.708326826,238.7250844,6.67562095,0.283455944,0,0.714988574,1,0.683832766,1,0.200998911,0,0.884173183,1,0.757485521,1,2.46742187,11.39872528,4.869273482,0.273956029,0.840608574,22.60926623
73,87.68497985,163.3890814,117.9596614,0.828609485,3.147000675,225.5854772,7.405741111,0.312366717,0,0.619006685,1,0.653924204,1,0.198926551,0,0.86309857,1,0.447618552,0,1.983423884,11.77634884,5.183024276,0.288514464,0.829763078,27.55255822
74,107.8692413,157.8644997,86.4420538,1.338159069,2.805019406,353.0226561,4.846662745,0.203368408,0,0.695093697,1,0.610022032,0,0.231454673,0,0.45597274,1,0.524478516,1,2.579777328,12.32245055,4.687476909,0.290744818,0.867923538,29.25617131
75,141.7173103,160.1163405,100.2872403,1.147474441,3.183300274,372.7187008,7.395590073,0.21922806,1,0.60025333,0,0.604265724,1,0.164417358,0,0.98327228,1,0.786439744,1,1.912597246,7.230551531,4.453257587,0.27182507,0.827425273,30.20979996
76,73.14625254,166.3422593,92.69391542,1.102341746,2.967872222,424.872454,6.336973676,0.329027093,1,0.561202266,0,0.615051081,0,0.242918939,0,0.055013652,0,0.544210701,1,2.501776443,10.14407776,5.444375909,0.287376441,0.852133343,35.47214313
77,68.28325366,193.1742439,73.12562629,1.441311301,2.383342747,493.4434892,7.516388152,0.318208992,1,0.727897881,1,0.628306814,1,0.190834583,0,0.026244625,0,0.231143042,1,2.945713132,8.971336785,5.811872682,0.275923338,0.865191385,35.27666491
78,99.25046907,228.2121335,83.71421532,0.843022553,3.357207766,289.1425538,4.551980892,0.363989195,0,0.603790859,1,0.664315965,1,0.169659414,0,0.314946601,1,0.825822783,1,2.480538553,9.328722146,3.608169793,0.260918901,0.861111321,27.51546153
79,78.99912744,177.0400761,86.77600877,1.375515301,3.490367576,259.1365509,6.050067193,0.333236245,1,0.632131337,1,0.756088783,1,0.20102035,0,0.381272531,1,0.861555862,1,2.710624847,10.43600501,5.018550479,0.279871544,0.852465845,33.97359606
80,75.47900387,174.8000145,84.73504531,1.287766126,3.489456887,366.4392044,5.355852595,0.393011455,1,0.77447498,1,0.711793848,1,0.131000717,0,0.598090164,0,0.889077325,1,2.658257908,8.264336748,6.450612164,0.283666298,0.886756055,24.65625739
81,119.9673153,130.7974111,100.253944,1.095956258,3.477966291,338.7652166,7.315374879,0.297077714,1,0.65581236,0,0.626014051,1,0.232839364,0,0.824186546,1,0.530398495,0,2.083790024,9.629400109,6.606486287,0.278560416,0.878773121,24.16903721
82,79.97590924,213.1788536,106.9424493,0.87653623,3.343546621,364.6369335,6.429802605,0.308629695,0,0.700382836,1,0.584064758,0,0.199613248,0,0.963615321,1,0.802590433,1,2.051403225,8.228126777,6.137228472,0.275717354,0.853163448,23.5158119
83,131.0935792,162.7417915,88.7592552,0.84138184,3.366878575,377.6014653,6.651646496,0.629526325,1,0.762117499,1,0.738962065,1,0.189526359,0,0.40486629,0,0.82750049,1,3.794233041,11.93583049,4.599287215,0.287298632,0.869097641,39.10667546
84,149.3333647,218.0707759,96.62170807,1.547386646,3.32035651,77.50484498,5.133254725,0.30464772,1,0.658749053,0,0.670657449,0,0.133205354,0,0.062974619,0,0.898442,1,3.139489942,10.95905699,4.806014489,0.280790657,0.846286707,32.10811585
85,100.0011019,189.4390856,97.63410161,0.815002728,3.441538571,196.0167592,4.440393556,0.356571733,0,0.609213065,1,0.681646326,1,0.201164413,0,0.910521395,1,0.623474398,0,2.409359299,11.24904832,4.661598044,0.288457252,0.870705333,30.28558368
86,101.7675058,161.6026631,94.94816662,1.035028865,3.264067232,165.2396144,6.881173772,0.42721748,1,0.704624782,1,0.636675603,1,0.190682717,1,0.801157967,1,0.518412852,1,2.551458957,10.38127757,3.466093137,0.265240376,0.86154846,35.77849601
87,104.1992558,128.7149054,54.99470135,0.828173364,3.30405812,262.0496659,6.227423801,0.269881001,0,0.671104203,1,0.771119133,0,0.17998811,0,0.302236515,1,0.740347789,1,2.683080875,9.322616396,4.896053014,0.260477938,0.844647243,27.13810044
88,89.67992419,225.8451605,135.0232198,0.742924196,3.331129915,414.8114731,3.283583217,0.384295812,1,0.608355915,1,0.638788876,0,0.279541027,0,0.484054347,0,0.649623701,1,2.561187985,13.83976395,4.705145399,0.276229873,0.873958574,31.01432564
89,114.1029484,248.5723652,112.2816164,1.595450181,3.402844162,424.8623293,5.65625465,0.55831876,0,0.659954579,1,0.628337164,0,0.170475577,0,0.651082518,1,0.323654311,0,2.425049224,10.90337405,5.115475362,0.266818624,0.83496723,27.97155791
90,115.0672772,177.4568398,66.06681404,0.879125065,3.424311816,104.8252327,7.078407944,0.328176103,0,0.686254872,0,0.649393553,1,0.130548526,0,0.322162097,0,0.435434595,0,2.801614341,10.06698117,4.397020289,0.268746709,0.875546735,30.11491297
91,88.39169057,216.9541187,103.1625457,0.981648526,3.493285393,321.7449123,6.717115383,0.328821586,0,0.75485397,1,0.609685276,1,0.224106083,0,0.487464874,1,0.717302383,1,4.210912444,8.11768457,4.330572402,0.287827721,0.852855211,23.05573389
92,79.08452426,235.0795707,108.2160261,1.040720819,2.904123412,171.1569306,4.79254979,0.293437112,1,0.60345767,1,0.635881488,1,0.186176197,0,0.287012179,0,0.345361205,1,2.975935717,8.180824709,6.222507736,0.305565237,0.833825031,25.49392737
93,111.0583788,201.8839655,74.35991474,0.918131107,3.126416456,340.0397418,5.023697251,0.378323611,0,0.739167976,1,0.776034874,1,0.165737486,0,0.985957058,1,0.567596616,0,3.679615285,14.84389024,4.735863058,0.27005153,0.843236098,27.27101296
94,99.46747317,153.964436,72.65923695,1.220516683,3.175835237,148.0997628,5.908835226,0.29984397,1,0.733027988,1,0.707256682,1,0.22022981,1,0.897831802,1,0.782961929,1,2.55777569,9.537246399,4.625821769,0.277905206,0.814731926,38.30071786
95,103.1422427,205.4722735,80.13312475,1.165830146,3.172856908,184.4416255,7.593451203,0.251971206,1,0.727423396,1,0.694498038,1,0.148906316,0,0.201273296,0,0.718878641,1,2.510647725,12.09590137,4.824368551,0.281357591,0.85039763,29.4987937
96,107.5527626,177.0278039,119.862287,1.357721166,3.095654446,211.5147646,6.737452948,0.342379802,0,0.632085804,1,0.601447209,1,0.192835979,0,0.767972599,0,0.237044485,0,2.677559554,9.385612339,5.001265574,0.278366033,0.859419617,27.0546763
97,144.3672543,251.9987089,78.44561133,1.142891739,2.273386322,482.1992523,7.52211464,0.255593221,1,0.584278393,1,0.690859696,0,0.232786533,0,0.780998463,1,0.943010123,1,2.616228435,8.595549985,4.94418643,0.278992091,0.851316339,31.07225018
98,107.7041734,271.2219297,51.11870654,1.140801221,1.897212149,237.1069092,6.349334917,0.555298882,0,0.76261056,1,0.625267448,1,0.237889649,0,0.826031933,1,0.540685821,1,2.26697255,8.901529516,6.436791437,0.27445399,0.874210391,35.06821081
99,95.36122871,163.6865997,95.45044798,0.883045415,3.415296812,404.9292492,6.84006606,0.320428899,0,0.76165068,1,0.674831702,1,0.241462989,0,0.147456028,1,0.565872284,0,3.156891746,8.746163622,5.626115785,0.271866455,0.875209205,27.28588243
100,135.0684609,205.8203102,64.11300824,0.932473797,3.183964596,386.0374275,4.98062133,0.439815914,0,0.67221971,1,0.702300653,0,0.183776425,0,0.565086759,0,0.783395031,1,2.422750337,10.87137804,3.09903808,0.28599988,0.84048671,30.09298921
101,99.63615857,201.3228359,78.55864381,1.503640326,2.513650171,434.373941,7.12538537,0.408641896,0,0.796403632,1,0.690884346,0,0.221455306,0,0.289001276,1,0.797853108,1,2.680933283,13.38907802,5.977420486,0.278308242,0.841155307,29.60979884
102,122.8531835,163.7324305,109.0335954,1.147718517,3.252476086,380.0381266,7.533206852,0.336118072,0,0.655629259,1,0.619072914,0,0.249476314,0,0.694388851,1,0.518101525,0,2.392707123,7.263555353,5.459352541,0.265936105,0.848075237,30.15417468
103,86.89091421,155.1234932,62.63382633,0.887809634,3.227384296,423.9800114,2.851762381,0.339723057,0,0.734918515,1,0.72265946,1,0.196540525,0,0.828534375,1,0.907089625,1,2.388264755,9.767637239,4.309900217,0.287360015,0.866789972,34.89081032
104,123.0544392,212.1988403,91.93346849,1.017462474,2.022367678,236.396076,7.225707719,0.333230251,0,0.681045642,0,0.671795146,1,0.111151605,0,0.348909783,0,0.970964131,1,3.31502366,10.00075637,5.471348077,0.299133454,0.851313199,33.84448071
105,116.2965713,173.4128383,74.21420833,1.131533764,2.923290621,115.7608344,7.584623174,0.314152231,1,0.715098124,0,0.728121243,0,0.120232164,0,0.103862652,0,0.882783362,1,3.197020724,13.54849884,5.085011544,0.276376776,0.859012649,31.85965703
106,105.2395276,125.4735349,69.7249001,1.129000374,3.333491897,323.5227122,5.715316778,0.255705616,1,0.742436387,1,0.52969851,0,0.18339468,1,0.891610011,1,0.729387231,1,2.353828373,7.303191715,4.68729803,0.255251787,0.86418512,36.71009359
